sensor_id,machine_id,value,unit,is_anomaly,threshold_exceeded,recorded_at
SN078,M028,48.2855,%,False,False,2024-02-09T13:06:06
SN015,M015,3.5068,bar,False,False,2024-05-28T03:25:22
SN103,M003,2143.0956,RPM,False,False,2024-03-31T12:45:40
SN003,M003,1322.9959,RPM,False,False,2024-06-15T06:14:04
SN026,M026,44.5353,A,False,False,2024-10-31T01:25:42
SN007,M007,15.5892,A,False,False,2024-03-15T18:03:21
SN028,M028,58.984,%,False,False,2024-01-27T05:33:36
SN050,M050,1.4362,mm/s,False,False,2024-07-16T15:16:23
SN066,M016,1371.988,RPM,False,False,2024-08-29T02:44:58
SN114,M014,29.0176,%,False,False,2024-01-18T02:46:10
SN016,M016,6.6636,mm/s,False,False,2024-07-18T06:40:42
SN092,M042,77.982,%,False,False,2024-10-28T04:08:36
SN038,M038,14.662,A,False,False,2024-05-13T04:03:45
SN075,M025,20.5294,%,False,False,2024-08-15T18:00:58
SN038,M038,24.0876,A,False,False,2024-11-20T08:23:40
SN144,M044,45.6402,°C,False,False,2024-03-16T21:19:35
SN052,M002,2.7107,bar,False,False,2024-01-27T13:34:09
SN088,M038,48.9003,°C,False,False,2024-09-25T16:25:31
SN120,M020,3.7751,mm/s,False,False,2024-08-12T15:10:44
SN145,M045,7.0236,mm/s,False,False,2024-06-11T14:31:22
SN085,M035,5.179,mm/s,False,False,2024-11-02T11:47:48
SN011,M011,10.4875,mm/s,False,False,2024-09-05T01:44:25
SN058,M008,4.9656,bar,False,False,2024-03-23T18:35:41
SN062,M012,2189.793,RPM,False,False,2024-11-12T09:06:47
SN085,M035,4.2854,mm/s,False,False,2024-06-04T11:11:00
SN048,M048,20.4086,°C,False,False,2024-01-04T20:12:03
SN019,M019,26.3479,A,False,False,2024-02-25T07:16:57
SN075,M025,61.3524,%,False,False,2024-12-20T11:03:44
SN093,M043,51.3414,A,True,True,2024-03-17T19:51:45
SN073,M023,42.0557,A,False,False,2024-10-06T04:02:36
SN045,M045,5.7133,bar,False,False,2024-03-10T08:07:36
SN051,M001,109.2476,%,True,True,2024-12-19T15:51:48
SN026,M026,58.7907,A,True,True,2024-05-27T03:48:57
SN029,M029,33.7705,%,False,False,2024-06-26T04:07:35
SN062,M012,1061.1982,RPM,False,False,2024-03-07T13:11:20
SN135,M035,80.61,°C,False,False,2024-12-08T09:42:07
SN112,M012,186.3259,RPM,False,False,2024-02-26T02:12:21
SN034,M034,2.6293,bar,False,False,2024-05-26T21:02:16
SN096,M046,46.0946,°C,False,False,2024-09-04T01:16:55
SN063,M013,69.9819,%,False,False,2024-08-16T02:16:26
SN049,M049,13.9737,A,False,False,2024-02-27T16:44:38
SN084,M034,1793.9586,RPM,False,False,2024-04-18T18:28:20
SN033,M033,11.0396,mm/s,False,False,2024-12-10T00:34:26
SN126,M026,232.012,RPM,False,False,2024-07-01T18:56:13
SN017,M017,4.4245,mm/s,False,False,2024-12-08T16:46:11
SN131,M031,24.6474,A,False,False,2024-03-10T12:23:13
SN083,M033,5.9904,mm/s,False,False,2024-07-06T16:39:18
SN127,M027,6.6255,mm/s,False,False,2024-09-04T19:34:30
SN150,M050,2.3621,mm/s,False,False,2024-12-13T12:55:45
SN052,M002,2.9923,bar,False,False,2024-03-25T21:26:28
SN079,M029,1074.6864,RPM,False,False,2024-03-02T01:17:49
SN096,M046,25.1491,°C,False,False,2024-10-18T21:37:54
SN022,M022,1478.6391,RPM,False,False,2024-03-30T09:24:37
SN150,M050,13.6538,mm/s,True,True,2024-05-10T15:13:57
SN110,M010,4.9306,mm/s,False,False,2024-05-22T17:27:34
SN128,M028,1089.7571,RPM,False,False,2024-03-10T17:40:26
SN114,M014,62.2707,%,False,False,2024-05-19T10:59:19
SN022,M022,1430.03,RPM,False,False,2024-07-31T07:09:53
SN021,M021,2640.8269,RPM,False,False,2024-02-08T05:14:21
SN031,M031,1.8184,A,False,False,2024-03-18T18:59:34
SN086,M036,41.5653,%,False,False,2024-04-27T13:30:49
SN071,M021,1721.497,RPM,False,False,2024-02-23T12:59:45
SN140,M040,20.5184,°C,False,False,2024-04-26T07:18:05
SN073,M023,37.1986,A,False,False,2024-06-05T19:47:33
SN104,M004,35.9958,A,False,False,2024-01-05T14:49:46
SN121,M021,2819.4327,RPM,False,False,2024-02-27T23:24:03
SN102,M002,34.3585,A,False,False,2024-03-22T12:10:37
SN122,M022,27.8827,A,False,False,2024-08-02T14:44:50
SN120,M020,5.26,mm/s,False,False,2024-11-03T13:10:54
SN022,M022,535.3627,RPM,False,False,2024-10-26T02:08:30
SN107,M007,1282.42,RPM,False,False,2024-08-04T21:06:05
SN008,M008,1645.8991,RPM,False,False,2024-02-19T20:16:05
SN079,M029,27.5913,RPM,False,False,2024-11-10T17:29:18
SN091,M041,45.4632,°C,False,False,2024-09-23T07:46:21
SN104,M004,32.7996,A,False,False,2024-04-26T08:49:16
SN084,M034,1617.5957,RPM,False,False,2024-01-13T12:12:34
SN036,M036,45.2503,A,False,False,2024-05-08T06:09:28
SN146,M046,59.4967,%,False,False,2024-08-24T01:27:14
SN147,M047,84.2013,%,False,False,2024-03-20T07:19:29
SN101,M001,43.4759,°C,False,False,2024-07-03T09:14:54
SN028,M028,83.0069,%,False,False,2024-09-05T03:56:32
SN078,M028,26.8325,%,False,False,2024-08-02T17:27:52
SN046,M046,3535.4269,RPM,True,True,2024-07-08T18:12:22
SN007,M007,3.3008,A,False,False,2024-05-29T20:47:37
SN073,M023,13.8275,A,False,False,2024-07-22T15:43:19
SN018,M018,17.511,A,False,False,2024-01-05T06:57:58
SN044,M044,2592.9655,RPM,False,False,2024-05-31T21:21:55
SN041,M041,27.8451,°C,False,False,2024-06-11T11:53:37
SN123,M023,18.4772,A,False,False,2024-12-16T22:02:45
SN053,M003,32.4949,°C,False,False,2024-06-16T20:24:08
SN122,M022,27.3168,A,False,False,2024-04-30T12:20:01
SN052,M002,6.8211,bar,False,False,2024-04-16T23:17:45
SN052,M002,10.5282,bar,True,True,2024-01-25T20:14:38
SN103,M003,703.4944,RPM,False,False,2024-05-07T17:29:26
SN146,M046,50.1434,%,False,False,2024-08-11T17:56:47
SN011,M011,3.2822,mm/s,False,False,2024-12-08T03:27:35
SN117,M017,9.6061,mm/s,False,False,2024-11-03T17:12:26
SN077,M027,39.1129,A,False,False,2024-11-26T01:07:09
SN045,M045,2.5264,bar,False,False,2024-08-27T21:43:17
SN111,M011,75.3331,°C,False,False,2024-03-12T05:49:29
SN146,M046,65.7612,%,False,False,2024-01-17T22:58:56
SN062,M012,450.1068,RPM,False,False,2024-12-08T18:00:59
SN138,M038,75.665,°C,False,False,2024-09-28T02:14:29
SN056,M006,4.4959,bar,False,False,2024-10-22T21:03:26
SN142,M042,1050.8864,RPM,False,False,2024-10-20T08:48:32
SN027,M027,37.0268,A,False,False,2024-06-08T06:22:20
SN116,M016,33.5829,%,False,False,2024-01-18T08:01:47
SN119,M019,11.6694,bar,True,True,2024-09-19T09:15:14
SN119,M019,7.3406,bar,False,False,2024-11-28T08:23:01
SN050,M050,0.1224,mm/s,False,False,2024-02-14T12:55:13
SN035,M035,35.5621,A,False,False,2024-07-07T06:17:00
SN119,M019,5.6616,bar,False,False,2024-04-04T02:20:24
SN113,M013,9.3529,mm/s,False,False,2024-11-22T19:55:52
SN042,M042,21.0975,°C,False,False,2024-02-09T00:52:07
SN046,M046,1523.7634,RPM,False,False,2024-05-31T18:58:53
SN044,M044,2176.2288,RPM,False,False,2024-09-20T01:40:06
SN070,M020,1020.5479,RPM,False,False,2024-03-25T03:32:00
SN009,M009,1517.0516,RPM,False,False,2024-06-20T16:16:49
SN013,M013,7.8979,bar,False,False,2024-09-05T22:39:59
SN027,M027,14.6454,A,False,False,2024-01-21T08:32:44
SN002,M002,99.6121,%,True,True,2024-03-19T08:20:05
SN064,M014,2.7194,mm/s,False,False,2024-02-05T11:46:59
SN005,M005,46.9913,A,False,False,2024-05-10T22:09:17
SN050,M050,0.7202,mm/s,False,False,2024-12-08T15:30:07
SN025,M025,2366.7844,RPM,False,False,2024-03-06T04:46:54
SN043,M043,13.6545,mm/s,True,True,2024-11-12T18:10:11
SN084,M034,1786.3413,RPM,False,False,2024-08-30T14:22:39
SN054,M004,4.358,bar,False,False,2024-06-15T04:08:00
SN031,M031,5.0296,A,False,False,2024-05-05T14:00:23
SN045,M045,11.7042,bar,True,True,2024-01-05T15:40:28
SN100,M050,2.5091,mm/s,False,False,2024-09-12T12:38:51
SN072,M022,4.2064,mm/s,False,False,2024-01-27T03:34:22
SN056,M006,7.5241,bar,False,False,2024-07-13T00:23:09
SN027,M027,37.5848,A,False,False,2024-12-24T03:44:59
SN146,M046,82.8168,%,False,False,2024-08-20T23:10:01
SN084,M034,1984.4988,RPM,False,False,2024-09-20T06:29:26
SN035,M035,30.1793,A,False,False,2024-12-09T07:10:11
SN082,M032,6.6642,bar,False,False,2024-01-27T05:16:16
SN086,M036,110.6805,%,True,True,2024-06-23T08:09:32
SN098,M048,35.2362,A,False,False,2024-07-14T12:12:53
SN004,M004,57.4432,°C,False,False,2024-12-14T06:35:24
SN032,M032,64.8282,°C,False,False,2024-10-21T02:02:30
SN063,M013,23.925,%,False,False,2024-05-25T10:48:47
SN128,M028,432.2612,RPM,False,False,2024-03-20T09:00:33
SN010,M010,67.5077,%,False,False,2024-06-21T07:49:40
SN085,M035,3.6199,mm/s,False,False,2024-11-01T15:06:00
SN011,M011,11.1443,mm/s,False,False,2024-09-08T16:13:49
SN074,M024,2.6107,mm/s,False,False,2024-10-11T14:52:21
SN085,M035,2.3463,mm/s,False,False,2024-01-22T00:00:21
SN064,M014,7.9376,mm/s,False,False,2024-03-27T09:19:43
SN098,M048,8.7184,A,False,False,2024-09-01T13:59:54
SN002,M002,52.2026,%,False,False,2024-03-15T17:54:28
SN014,M014,2.203,bar,False,False,2024-03-20T07:28:06
SN033,M033,6.756,mm/s,False,False,2024-11-18T19:32:24
SN053,M003,24.7485,°C,False,False,2024-10-08T13:23:17
SN120,M020,8.2271,mm/s,False,False,2024-04-05T02:51:57
SN109,M009,36.3075,%,False,False,2024-04-20T19:40:54
SN148,M048,61.632,%,False,False,2024-04-15T13:55:34
SN124,M024,46.1964,A,False,False,2024-06-03T15:54:27
SN097,M047,20.9654,A,False,False,2024-07-15T05:40:04
SN111,M011,69.7909,°C,False,False,2024-11-04T04:30:08
SN124,M024,55.3863,A,True,True,2024-11-27T16:15:01
SN022,M022,2626.3676,RPM,False,False,2024-08-19T03:30:39
SN138,M038,64.1439,°C,False,False,2024-04-09T22:07:57
SN098,M048,21.5461,A,False,False,2024-05-25T16:37:20
SN144,M044,24.3703,°C,False,False,2024-02-23T01:43:46
SN121,M021,2610.976,RPM,False,False,2024-01-02T14:57:56
SN004,M004,64.3699,°C,False,False,2024-05-25T08:20:08
SN126,M026,1185.0875,RPM,False,False,2024-06-02T06:24:06
SN096,M046,38.6995,°C,False,False,2024-08-16T11:26:14
SN019,M019,1.8443,A,False,False,2024-12-23T21:57:53
SN032,M032,54.3607,°C,False,False,2024-03-16T10:20:16
SN112,M012,2198.1206,RPM,False,False,2024-10-18T21:12:32
SN090,M040,52.0047,%,False,False,2024-09-24T09:11:10
SN095,M045,30.9181,A,False,False,2024-12-25T19:46:50
SN109,M009,35.8741,%,False,False,2024-01-14T09:38:01
SN093,M043,32.1302,A,False,False,2024-09-27T20:54:17
SN038,M038,21.6349,A,False,False,2024-09-21T11:59:59
SN038,M038,28.6021,A,False,False,2024-09-14T07:55:23
SN042,M042,101.7725,°C,True,True,2024-09-07T06:13:08
SN099,M049,58.3935,%,False,False,2024-12-15T21:53:17
SN021,M021,538.1463,RPM,False,False,2024-06-13T06:07:54
SN043,M043,2.8827,mm/s,False,False,2024-04-27T08:53:25
SN129,M029,63.1308,%,False,False,2024-05-28T15:50:54
SN079,M029,2144.5174,RPM,False,False,2024-12-24T23:17:32
SN023,M023,5.8672,bar,False,False,2024-11-05T17:33:18
SN089,M039,3.2867,bar,False,False,2024-03-22T08:55:10
SN102,M002,0.305,A,False,False,2024-03-06T09:35:22
SN126,M026,3108.1906,RPM,True,True,2024-09-27T10:08:31
SN107,M007,1865.3854,RPM,False,False,2024-10-11T16:26:55
SN111,M011,42.7601,°C,False,False,2024-09-30T10:11:43
SN035,M035,8.6443,A,False,False,2024-02-12T19:29:41
SN116,M016,33.9236,%,False,False,2024-03-19T00:54:16
SN016,M016,9.2246,mm/s,False,False,2024-03-15T12:29:46
SN067,M017,8.4087,bar,False,False,2024-06-20T03:54:19
SN028,M028,30.8813,%,False,False,2024-04-23T20:07:42
SN022,M022,788.7723,RPM,False,False,2024-05-12T21:05:13
SN008,M008,1362.0068,RPM,False,False,2024-09-18T06:59:35
SN026,M026,54.0599,A,True,True,2024-01-03T19:21:26
SN150,M050,0.4772,mm/s,False,False,2024-03-22T23:17:58
SN134,M034,17.8441,A,False,False,2024-07-20T23:26:31
SN069,M019,5.0225,bar,False,False,2024-05-10T21:20:49
SN110,M010,7.7732,mm/s,False,False,2024-05-13T05:42:48
SN081,M031,81.6349,%,False,False,2024-09-15T06:58:44
SN103,M003,163.1384,RPM,False,False,2024-05-18T06:25:58
SN085,M035,0.0352,mm/s,False,False,2024-12-04T02:02:05
SN103,M003,2530.7161,RPM,False,False,2024-02-23T22:17:50
SN007,M007,41.2778,A,False,False,2024-04-18T12:49:34
SN064,M014,7.0492,mm/s,False,False,2024-09-12T21:10:13
SN122,M022,31.3608,A,False,False,2024-01-02T05:09:55
SN083,M033,13.2342,mm/s,True,True,2024-01-18T18:27:38
SN084,M034,665.6422,RPM,False,False,2024-07-07T04:12:15
SN103,M003,2262.7871,RPM,False,False,2024-05-15T06:42:28
SN110,M010,10.7328,mm/s,False,False,2024-07-03T21:46:40
SN026,M026,13.9585,A,False,False,2024-03-16T18:14:56
SN037,M037,41.6211,A,False,False,2024-10-31T19:26:36
SN130,M030,13.6143,mm/s,True,True,2024-02-03T19:44:11
SN078,M028,85.258,%,False,False,2024-12-05T17:35:39
SN120,M020,5.0877,mm/s,False,False,2024-02-14T22:12:11
SN124,M024,11.4428,A,False,False,2024-03-23T04:38:07
SN044,M044,1880.2735,RPM,False,False,2024-02-04T17:33:53
SN028,M028,66.8826,%,False,False,2024-03-03T05:30:03
SN084,M034,2183.9801,RPM,False,False,2024-03-26T14:03:12
SN066,M016,2711.7861,RPM,False,False,2024-09-17T10:27:24
SN032,M032,76.0562,°C,False,False,2024-09-03T01:05:49
SN126,M026,1971.586,RPM,False,False,2024-12-04T15:04:31
SN058,M008,7.5139,bar,False,False,2024-08-21T06:44:16
SN017,M017,4.2979,mm/s,False,False,2024-10-05T15:03:03
SN098,M048,37.2914,A,False,False,2024-11-28T11:48:45
SN112,M012,637.1199,RPM,False,False,2024-02-14T22:18:31
SN075,M025,25.8386,%,False,False,2024-10-14T14:43:02
SN049,M049,5.515,A,False,False,2024-05-22T19:33:27
SN033,M033,10.8764,mm/s,False,False,2024-08-12T01:15:16
SN001,M001,55.8461,°C,False,False,2024-03-14T17:36:06
SN100,M050,3.6439,mm/s,False,False,2024-05-21T18:16:07
SN033,M033,6.8584,mm/s,False,False,2024-03-27T06:30:33
SN028,M028,55.2582,%,False,False,2024-06-27T21:07:44
SN081,M031,81.7593,%,False,False,2024-11-21T03:25:29
SN057,M007,21.6498,A,False,False,2024-08-21T14:03:50
SN073,M023,31.6042,A,False,False,2024-11-07T04:34:49
SN009,M009,880.3406,RPM,False,False,2024-09-24T10:13:01
SN032,M032,71.4959,°C,False,False,2024-08-10T21:48:22
SN123,M023,10.246,A,False,False,2024-04-23T04:55:52
SN097,M047,38.485,A,False,False,2024-02-29T07:17:16
SN054,M004,8.9427,bar,False,False,2024-03-28T09:49:14
SN014,M014,7.5963,bar,False,False,2024-11-28T17:45:25
SN125,M025,38.1704,°C,False,False,2024-11-12T12:27:50
SN041,M041,53.2875,°C,False,False,2024-05-11T00:53:25
SN109,M009,84.8656,%,False,False,2024-10-21T06:24:29
SN101,M001,52.0665,°C,False,False,2024-04-19T22:07:22
SN073,M023,9.2669,A,False,False,2024-11-28T12:50:56
SN141,M041,6.2178,A,False,False,2024-10-19T03:37:54
SN149,M049,23.288,°C,False,False,2024-12-28T22:52:27
SN078,M028,30.722,%,False,False,2024-02-23T10:09:39
SN114,M014,39.0658,%,False,False,2024-02-26T05:50:49
SN054,M004,7.3613,bar,False,False,2024-10-12T13:40:07
SN003,M003,2440.0027,RPM,False,False,2024-02-09T14:13:21
SN038,M038,46.6783,A,False,False,2024-09-20T20:53:19
SN044,M044,273.736,RPM,False,False,2024-07-03T00:50:31
SN046,M046,334.4385,RPM,False,False,2024-07-19T04:12:14
SN087,M037,2763.7219,RPM,False,False,2024-08-31T11:48:27
SN104,M004,5.6431,A,False,False,2024-06-03T00:59:50
SN126,M026,1699.0431,RPM,False,False,2024-03-07T23:41:43
SN097,M047,47.0803,A,False,False,2024-09-17T11:42:41
SN023,M023,8.3516,bar,False,False,2024-09-09T13:20:14
SN098,M048,31.0268,A,False,False,2024-05-22T15:41:56
SN003,M003,235.5154,RPM,False,False,2024-07-08T23:50:46
SN131,M031,27.8754,A,False,False,2024-08-10T09:18:13
SN123,M023,35.4046,A,False,False,2024-11-04T11:49:12
SN047,M047,11.3995,mm/s,False,False,2024-09-29T21:59:00
SN112,M012,356.9238,RPM,False,False,2024-05-06T07:21:13
SN017,M017,9.8292,mm/s,False,False,2024-07-27T17:57:58
SN048,M048,62.5701,°C,False,False,2024-06-01T22:26:59
SN143,M043,37.215,A,False,False,2024-07-24T20:46:30
SN126,M026,2385.8602,RPM,False,False,2024-07-28T07:40:27
SN032,M032,32.6034,°C,False,False,2024-09-12T18:25:57
SN031,M031,28.4574,A,False,False,2024-03-10T21:08:22
SN002,M002,72.4336,%,False,False,2024-02-17T18:51:55
SN011,M011,2.351,mm/s,False,False,2024-03-03T14:35:18
SN023,M023,8.2373,bar,False,False,2024-01-14T14:16:22
SN022,M022,1442.5227,RPM,False,False,2024-05-21T04:37:17
SN140,M040,79.359,°C,False,False,2024-09-12T14:29:23
SN001,M001,22.8046,°C,False,False,2024-07-20T17:33:37
SN076,M026,47.0289,°C,False,False,2024-08-12T02:41:45
SN126,M026,1489.5988,RPM,False,False,2024-05-16T17:58:10
SN138,M038,61.7918,°C,False,False,2024-09-14T08:02:16
SN012,M012,536.0099,RPM,False,False,2024-04-26T09:29:32
SN056,M006,6.1182,bar,False,False,2024-03-24T21:38:18
SN092,M042,67.7563,%,False,False,2024-06-12T21:27:54
SN020,M020,12.382,A,False,False,2024-09-09T08:17:07
SN042,M042,25.0577,°C,False,False,2024-04-08T17:07:25
SN109,M009,29.3825,%,False,False,2024-03-20T03:12:28
SN019,M019,12.7965,A,False,False,2024-09-02T21:06:16
SN050,M050,6.4255,mm/s,False,False,2024-09-08T13:39:51
SN131,M031,19.9351,A,False,False,2024-02-29T14:38:37
SN081,M031,48.4026,%,False,False,2024-01-11T01:29:50
SN064,M014,1.4207,mm/s,False,False,2024-02-12T17:10:56
SN141,M041,15.6445,A,False,False,2024-02-04T13:17:57
SN093,M043,36.9584,A,False,False,2024-02-26T19:53:27
SN058,M008,1.8325,bar,False,False,2024-03-27T07:17:32
SN097,M047,37.1798,A,False,False,2024-02-17T23:08:09
SN045,M045,8.4419,bar,False,False,2024-08-16T16:15:57
SN126,M026,994.3656,RPM,False,False,2024-08-10T04:53:59
SN073,M023,28.8547,A,False,False,2024-12-14T04:38:25
SN013,M013,9.0453,bar,False,False,2024-05-31T06:59:36
SN047,M047,8.4508,mm/s,False,False,2024-11-02T07:39:30
SN137,M037,41.896,A,False,False,2024-06-05T08:58:54
SN123,M023,12.3054,A,False,False,2024-09-23T16:07:10
SN132,M032,1874.0544,RPM,False,False,2024-02-25T09:46:55
SN097,M047,12.7001,A,False,False,2024-12-22T16:29:47
SN095,M045,11.8328,A,False,False,2024-08-24T09:31:23
SN108,M008,2.0874,mm/s,False,False,2024-05-17T11:31:56
SN120,M020,3.1444,mm/s,False,False,2024-06-15T03:03:34
SN134,M034,41.8659,A,False,False,2024-11-12T03:14:47
SN059,M009,40.7513,A,False,False,2024-04-28T16:58:18
SN105,M005,8.1846,bar,False,False,2024-09-03T11:36:55
SN021,M021,684.1047,RPM,False,False,2024-02-06T08:43:42
SN043,M043,0.9643,mm/s,False,False,2024-04-21T00:19:23
SN142,M042,2303.7887,RPM,False,False,2024-01-05T03:40:53
SN109,M009,81.0749,%,False,False,2024-02-22T23:36:16
SN123,M023,32.5433,A,False,False,2024-09-19T19:59:32
SN137,M037,19.2599,A,False,False,2024-08-27T08:12:27
SN049,M049,35.4311,A,False,False,2024-10-04T08:27:15
SN109,M009,69.1033,%,False,False,2024-04-04T20:21:12
SN136,M036,22.7743,%,False,False,2024-06-23T05:44:24
SN044,M044,2513.5021,RPM,False,False,2024-07-22T07:31:35
SN058,M008,4.1199,bar,False,False,2024-02-21T18:37:16
SN132,M032,145.0837,RPM,False,False,2024-07-11T10:28:04
SN098,M048,46.0621,A,False,False,2024-05-11T06:00:08
SN064,M014,9.6989,mm/s,False,False,2024-11-29T03:19:58
SN031,M031,22.9484,A,False,False,2024-04-12T19:39:22
SN055,M005,11.6517,bar,True,True,2024-06-01T20:49:05
SN056,M006,8.8974,bar,False,False,2024-09-06T16:56:55
SN132,M032,100.973,RPM,False,False,2024-06-28T20:00:13
SN125,M025,20.3579,°C,False,False,2024-06-27T18:48:32
SN085,M035,1.2217,mm/s,False,False,2024-05-15T19:38:32
SN048,M048,20.5385,°C,False,False,2024-06-16T07:22:57
SN126,M026,1507.9252,RPM,False,False,2024-12-14T22:43:11
SN040,M040,75.4714,°C,False,False,2024-01-03T16:24:36
SN040,M040,35.1957,°C,False,False,2024-07-01T19:13:46
SN102,M002,17.3135,A,False,False,2024-12-12T11:50:42
SN047,M047,3.0721,mm/s,False,False,2024-06-19T07:47:16
SN113,M013,4.0326,mm/s,False,False,2024-06-17T12:48:06
SN002,M002,77.0187,%,False,False,2024-03-18T01:49:27
SN029,M029,22.6368,%,False,False,2024-06-02T05:26:07
SN108,M008,10.2714,mm/s,False,False,2024-03-03T06:13:14
SN051,M001,82.8603,%,False,False,2024-04-13T05:25:55
SN031,M031,26.1309,A,False,False,2024-11-06T14:51:48
SN033,M033,8.7141,mm/s,False,False,2024-12-08T10:39:35
SN103,M003,2632.1496,RPM,False,False,2024-11-23T09:54:57
SN100,M050,10.9175,mm/s,False,False,2024-11-03T20:37:13
SN006,M006,980.7436,RPM,False,False,2024-01-06T07:13:02
SN061,M011,74.3542,%,False,False,2024-06-15T20:46:06
SN003,M003,824.9799,RPM,False,False,2024-07-07T17:11:19
SN022,M022,706.0798,RPM,False,False,2024-02-29T05:21:47
SN131,M031,13.3541,A,False,False,2024-02-14T16:03:50
SN068,M018,3.1025,bar,False,False,2024-11-14T16:38:02
SN110,M010,8.0537,mm/s,False,False,2024-11-10T13:18:15
SN027,M027,23.8609,A,False,False,2024-03-11T08:47:48
SN049,M049,28.0818,A,False,False,2024-09-03T09:45:21
SN039,M039,28.037,°C,False,False,2024-01-15T21:36:03
SN071,M021,2647.9302,RPM,False,False,2024-06-14T13:25:54
SN005,M005,4.3194,A,False,False,2024-01-20T18:56:18
SN098,M048,14.5562,A,False,False,2024-09-02T22:52:36
SN060,M010,4.8573,mm/s,False,False,2024-01-24T19:49:15
SN131,M031,2.4536,A,False,False,2024-02-12T17:47:11
SN069,M019,9.0155,bar,False,False,2024-10-03T08:27:30
SN108,M008,10.2042,mm/s,False,False,2024-03-11T14:02:52
SN011,M011,14.0628,mm/s,True,True,2024-05-04T21:53:54
SN055,M005,3.3814,bar,False,False,2024-08-23T13:11:35
SN026,M026,11.9825,A,False,False,2024-07-09T19:07:14
SN094,M044,317.8565,RPM,False,False,2024-09-16T19:02:34
SN004,M004,66.8057,°C,False,False,2024-02-20T14:33:33
SN085,M035,9.2344,mm/s,False,False,2024-10-15T12:37:41
SN136,M036,35.6055,%,False,False,2024-04-17T04:00:43
SN054,M004,1.7415,bar,False,False,2024-02-11T07:23:54
SN034,M034,6.1156,bar,False,False,2024-01-16T22:30:38
SN049,M049,21.1741,A,False,False,2024-02-08T07:22:02
SN020,M020,29.403,A,False,False,2024-04-27T01:57:49
SN122,M022,9.595,A,False,False,2024-10-06T22:03:30
SN040,M040,90.4479,°C,True,True,2024-08-01T18:59:29
SN065,M015,36.0694,A,False,False,2024-11-24T14:06:43
SN144,M044,74.366,°C,False,False,2024-06-23T04:09:26
SN031,M031,3.2162,A,False,False,2024-06-11T17:24:06
SN135,M035,50.6101,°C,False,False,2024-01-09T11:53:19
SN043,M043,7.9425,mm/s,False,False,2024-02-20T01:45:15
SN075,M025,103.5198,%,True,True,2024-11-04T12:15:17
SN049,M049,18.881,A,False,False,2024-09-22T21:48:47
SN137,M037,46.1481,A,False,False,2024-03-05T06:44:29
SN113,M013,4.3793,mm/s,False,False,2024-10-29T16:16:30
SN100,M050,3.095,mm/s,False,False,2024-03-12T11:37:21
SN001,M001,33.2318,°C,False,False,2024-09-27T13:55:02
SN003,M003,2253.3436,RPM,False,False,2024-06-25T21:01:03
SN129,M029,54.3923,%,False,False,2024-04-27T19:59:15
SN057,M007,12.7544,A,False,False,2024-02-16T06:07:26
SN044,M044,1520.6625,RPM,False,False,2024-04-23T08:10:36
